ID;Q1_niveau;Q2_gabarit;Q3_usage;Q4_distance;Q5_poids;Q6_terrain;Q7_loisir;Q8_suspension;Q9_budget;Q10_priorité;warning1;warning2;warning3;PROFIL
n00102;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00103;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00104;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00105;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00106;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P2_1_ultra_leger
n00107;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P2_1_ultra_leger
n00108;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P2_1_ultra_leger
n00109;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00110;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00111;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00112;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00113;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00114;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00115;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P2_3_multimodale_suspendu
n00116;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P2_3_multimodale_suspendu
n00117;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P2_1_ultra_leger
n00118;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00119;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00120;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00121;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00122;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00123;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00124;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P2_1_ultra_leger
n00125;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P2_1_ultra_leger
n00126;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_endurance;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P2_1_ultra_leger
n00127;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00128;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00129;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00130;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00131;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00132;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00133;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P2_3_multimodale_suspendu
n00134;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P2_3_multimodale_suspendu
n00135;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P2_1_ultra_leger
n00136;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00137;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00138;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00139;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00140;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00141;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00142;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P2_1_ultra_leger
n00143;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P2_1_ultra_leger
n00144;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain1_lisse;Q7_style_decouverte;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P2_1_ultra_leger
n00145;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00146;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00147;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00148;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00149;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00150;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00151;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P2_3_multimodale_suspendu
n00152;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P2_3_multimodale_suspendu
n00153;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P2_1_ultra_leger
n00154;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00155;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00156;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00157;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00158;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00159;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00160;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P2_1_ultra_leger
n00161;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P2_1_ultra_leger
n00162;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_offroad;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P2_1_ultra_leger
n00163;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00164;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00165;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00166;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00167;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00168;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00169;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P2_3_multimodale_suspendu
n00170;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P2_3_multimodale_suspendu
n00171;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P2_1_ultra_leger
n00172;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00173;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00174;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00175;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00176;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00177;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_sans;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00178;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P2_1_ultra_leger
n00179;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P2_1_ultra_leger
n00180;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_vitesse;Q8_suspension_sans;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P2_1_ultra_leger
n00181;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00182;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00183;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_avec;Q9_budget1_serre;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00184;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00185;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
n00186;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_avec;Q9_budget2_moyen;Q10_priorite_poids;debutant;suspension;entretien;P1_debutant_malin
n00187;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_budget;debutant;suspension;entretien;P2_3_multimodale_suspendu
n00188;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_usage;debutant;suspension;entretien;P2_3_multimodale_suspendu
n00189;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_avec;Q9_budget3_premium;Q10_priorite_poids;debutant;suspension;entretien;P2_1_ultra_leger
n00190;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_budget;debutant;suspension;entretien;P1_debutant_malin
n00191;Q1_debutant;Q2_gabarit_standard;Q3_utilitaire;Q4_distance1_courte;Q5_portage_intensif;Q6_terrain3_offroad;Q7_style_endurance;Q8_suspension_sans;Q9_budget1_serre;Q10_priorite_usage;debutant;suspension;entretien;P1_debutant_malin
